Day,snap_shot,location,location_abbr,cases,Source
2022-06-09,2022-07-28,Estonia,EE,0,TESSy
2022-06-09,2022-07-28,Finland,FI,0,TESSy
2022-06-09,2022-07-28,France,FR,25,EI
2022-06-09,2022-07-28,Germany,DE,31,TESSy
2022-06-09,2022-07-28,Greece,EL,0,TESSy
2022-06-09,2022-07-28,Hungary,HU,0,TESSy
2022-06-09,2022-07-28,Iceland,IS,0,TESSy
2022-06-09,2022-07-28,Ireland,IE,0,TESSy
2022-06-09,2022-07-28,Italy,IT,0,TESSy
2022-06-09,2022-07-28,Latvia,LV,0,TESSy
2022-06-09,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-09,2022-07-28,Malta,MT,0,TESSy
2022-06-09,2022-07-28,Netherlands,NL,4,TESSy
2022-06-09,2022-07-28,Norway,NO,0,TESSy
2022-06-09,2022-07-28,Poland,PL,1,TESSy
2022-06-09,2022-07-28,Portugal,PT,18,EI
2022-06-09,2022-07-28,Romania,RO,0,TESSy
2022-06-09,2022-07-28,Slovakia,SK,0,TESSy
2022-06-09,2022-07-28,Slovenia,SI,0,TESSy
2022-06-09,2022-07-28,Spain,ES,61,EI
2022-06-09,2022-07-28,Sweden,SE,0,TESSy
2022-06-10,2022-07-28,Austria,AT,2,TESSy
2022-06-10,2022-07-28,Belgium,BE,9,TESSy
2022-06-10,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-10,2022-07-28,Croatia,HR,0,TESSy
2022-06-10,2022-07-28,Czechia,CZ,0,TESSy
2022-06-10,2022-07-28,Denmark,DK,1,EI
2022-06-10,2022-07-28,Estonia,EE,0,TESSy
2022-06-10,2022-07-28,Finland,FI,0,TESSy
2022-06-10,2022-07-28,France,FR,0,EI
2022-06-10,2022-07-28,Germany,DE,33,TESSy
2022-06-10,2022-07-28,Greece,EL,0,TESSy
2022-06-10,2022-07-28,Hungary,HU,0,TESSy
2022-06-10,2022-07-28,Iceland,IS,0,TESSy
2022-06-10,2022-07-28,Ireland,IE,1,TESSy
2022-06-10,2022-07-28,Italy,IT,8,TESSy
2022-06-10,2022-07-28,Latvia,LV,0,TESSy
2022-06-10,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-10,2022-07-28,Malta,MT,0,TESSy
2022-06-10,2022-07-28,Netherlands,NL,11,TESSy
2022-06-10,2022-07-28,Norway,NO,0,TESSy
2022-06-10,2022-07-28,Poland,PL,1,TESSy
2022-06-10,2022-07-28,Portugal,PT,0,EI
2022-06-10,2022-07-28,Romania,RO,0,TESSy
2022-06-10,2022-07-28,Slovakia,SK,0,TESSy
2022-06-10,2022-07-28,Slovenia,SI,0,TESSy
2022-06-10,2022-07-28,Spain,ES,16,EI
2022-06-10,2022-07-28,Sweden,SE,2,TESSy
2022-06-11,2022-07-28,Austria,AT,0,TESSy
2022-06-11,2022-07-28,Belgium,BE,1,TESSy
2022-06-11,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-11,2022-07-28,Croatia,HR,0,TESSy
2022-06-11,2022-07-28,Czechia,CZ,0,TESSy
2022-06-11,2022-07-28,Denmark,DK,0,EI
2022-06-11,2022-07-28,Estonia,EE,0,TESSy
2022-06-11,2022-07-28,Finland,FI,0,TESSy
2022-06-11,2022-07-28,France,FR,0,EI
2022-06-11,2022-07-28,Germany,DE,1,TESSy
2022-06-11,2022-07-28,Greece,EL,0,TESSy
2022-06-11,2022-07-28,Hungary,HU,0,TESSy
2022-06-11,2022-07-28,Iceland,IS,0,TESSy
2022-06-11,2022-07-28,Ireland,IE,0,TESSy
2022-06-11,2022-07-28,Italy,IT,4,TESSy
2022-06-11,2022-07-28,Latvia,LV,0,TESSy
2022-06-11,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-11,2022-07-28,Malta,MT,0,TESSy
2022-06-11,2022-07-28,Netherlands,NL,1,TESSy
2022-06-11,2022-07-28,Norway,NO,0,TESSy
2022-06-11,2022-07-28,Poland,PL,1,TESSy
2022-06-11,2022-07-28,Portugal,PT,0,EI
2022-06-11,2022-07-28,Romania,RO,0,TESSy
2022-06-11,2022-07-28,Slovakia,SK,0,TESSy
2022-06-11,2022-07-28,Slovenia,SI,1,TESSy
2022-06-11,2022-07-28,Spain,ES,0,EI
2022-06-11,2022-07-28,Sweden,SE,1,TESSy
2022-06-12,2022-07-28,Austria,AT,0,TESSy
2022-06-12,2022-07-28,Belgium,BE,0,TESSy
2022-06-12,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-12,2022-07-28,Croatia,HR,0,TESSy
2022-06-12,2022-07-28,Czechia,CZ,0,TESSy
2022-06-12,2022-07-28,Denmark,DK,0,EI
2022-06-12,2022-07-28,Estonia,EE,0,TESSy
2022-06-12,2022-07-28,Finland,FI,0,TESSy
2022-06-12,2022-07-28,France,FR,0,EI
2022-06-12,2022-07-28,Germany,DE,0,TESSy
2022-06-12,2022-07-28,Greece,EL,0,TESSy
2022-06-12,2022-07-28,Hungary,HU,0,TESSy
2022-06-12,2022-07-28,Iceland,IS,0,TESSy
2022-06-12,2022-07-28,Ireland,IE,0,TESSy
2022-06-12,2022-07-28,Italy,IT,5,TESSy
2022-06-12,2022-07-28,Latvia,LV,0,TESSy
2022-06-12,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-12,2022-07-28,Malta,MT,0,TESSy
2022-06-12,2022-07-28,Netherlands,NL,7,TESSy
2022-06-12,2022-07-28,Norway,NO,0,TESSy
2022-06-12,2022-07-28,Poland,PL,0,TESSy
2022-06-12,2022-07-28,Portugal,PT,0,EI
2022-06-12,2022-07-28,Romania,RO,0,TESSy
2022-06-12,2022-07-28,Slovakia,SK,0,TESSy
2022-06-12,2022-07-28,Slovenia,SI,0,TESSy
2022-06-12,2022-07-28,Spain,ES,0,EI
2022-06-12,2022-07-28,Sweden,SE,0,TESSy
2022-06-13,2022-07-28,Austria,AT,3,TESSy
2022-06-13,2022-07-28,Belgium,BE,5,TESSy
2022-06-13,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-13,2022-07-28,Croatia,HR,0,TESSy
2022-06-13,2022-07-28,Czechia,CZ,0,TESSy
2022-06-13,2022-07-28,Denmark,DK,0,EI
2022-06-13,2022-07-28,Estonia,EE,0,TESSy
2022-06-13,2022-07-28,Finland,FI,0,TESSy
2022-06-13,2022-07-28,France,FR,0,EI
2022-06-13,2022-07-28,Germany,DE,38,TESSy
2022-06-13,2022-07-28,Greece,EL,0,TESSy
2022-06-13,2022-07-28,Hungary,HU,1,TESSy
2022-06-13,2022-07-28,Iceland,IS,2,TESSy
2022-06-13,2022-07-28,Ireland,IE,3,TESSy
2022-06-13,2022-07-28,Italy,IT,7,TESSy
2022-06-13,2022-07-28,Latvia,LV,0,TESSy
2022-06-13,2022-07-28,Luxembourg,LU,1,TESSy
2022-06-13,2022-07-28,Malta,MT,0,TESSy
2022-06-13,2022-07-28,Netherlands,NL,20,TESSy
2022-06-13,2022-07-28,Norway,NO,0,TESSy
2022-06-13,2022-07-28,Poland,PL,0,TESSy
2022-06-13,2022-07-28,Portugal,PT,0,EI
2022-06-13,2022-07-28,Romania,RO,1,TESSy
2022-06-13,2022-07-28,Slovakia,SK,0,TESSy
2022-06-13,2022-07-28,Slovenia,SI,0,TESSy
2022-06-13,2022-07-28,Spain,ES,0,EI
2022-06-13,2022-07-28,Sweden,SE,0,TESSy
2022-06-14,2022-07-28,Austria,AT,2,TESSy
2022-06-14,2022-07-28,Belgium,BE,1,TESSy
2022-06-14,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-14,2022-07-28,Croatia,HR,0,TESSy
2022-06-14,2022-07-28,Czechia,CZ,0,TESSy
2022-06-14,2022-07-28,Denmark,DK,3,EI
2022-06-14,2022-07-28,Estonia,EE,0,TESSy
2022-06-14,2022-07-28,Finland,FI,0,TESSy
2022-06-14,2022-07-28,France,FR,34,EI
2022-06-14,2022-07-28,Germany,DE,38,TESSy
2022-06-14,2022-07-28,Greece,EL,1,TESSy
2022-06-14,2022-07-28,Hungary,HU,2,TESSy
2022-06-14,2022-07-28,Iceland,IS,0,TESSy
2022-06-14,2022-07-28,Ireland,IE,2,TESSy
2022-06-14,2022-07-28,Italy,IT,2,TESSy
2022-06-14,2022-07-28,Latvia,LV,0,TESSy
2022-06-14,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-14,2022-07-28,Malta,MT,0,TESSy
2022-06-14,2022-07-28,Netherlands,NL,8,TESSy
2022-06-14,2022-07-28,Norway,NO,2,TESSy
2022-06-14,2022-07-28,Poland,PL,0,TESSy
2022-06-14,2022-07-28,Portugal,PT,22,EI
2022-06-14,2022-07-28,Romania,RO,2,TESSy
2022-06-14,2022-07-28,Slovakia,SK,0,TESSy
2022-06-14,2022-07-28,Slovenia,SI,0,TESSy
2022-06-14,2022-07-28,Spain,ES,38,EI
2022-06-14,2022-07-28,Sweden,SE,1,TESSy
2022-06-15,2022-07-28,Austria,AT,2,TESSy
2022-06-15,2022-07-28,Belgium,BE,2,TESSy
2022-06-15,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-15,2022-07-28,Croatia,HR,0,TESSy
2022-06-15,2022-07-28,Czechia,CZ,0,TESSy
2022-06-15,2022-07-28,Denmark,DK,0,EI
2022-06-15,2022-07-28,Estonia,EE,0,TESSy
2022-06-15,2022-07-28,Finland,FI,0,TESSy
2022-06-15,2022-07-28,France,FR,0,EI
2022-06-15,2022-07-28,Germany,DE,42,TESSy
2022-06-15,2022-07-28,Greece,EL,0,TESSy
2022-06-15,2022-07-28,Hungary,HU,0,TESSy
2022-06-15,2022-07-28,Iceland,IS,1,TESSy
2022-06-15,2022-07-28,Ireland,IE,4,TESSy
2022-06-15,2022-07-28,Italy,IT,10,TESSy
2022-06-15,2022-07-28,Latvia,LV,0,TESSy
2022-06-15,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-15,2022-07-28,Malta,MT,1,TESSy
2022-06-15,2022-07-28,Netherlands,NL,10,TESSy
2022-06-15,2022-07-28,Norway,NO,2,TESSy
2022-06-15,2022-07-28,Poland,PL,1,TESSy
2022-06-15,2022-07-28,Portugal,PT,10,EI
2022-06-15,2022-07-28,Romania,RO,0,TESSy
2022-06-15,2022-07-28,Slovakia,SK,0,TESSy
2022-06-15,2022-07-28,Slovenia,SI,0,TESSy
2022-06-15,2022-07-28,Spain,ES,0,EI
2022-06-15,2022-07-28,Sweden,SE,1,TESSy
2022-06-16,2022-07-28,Austria,AT,0,TESSy
2022-06-16,2022-07-28,Belgium,BE,12,TESSy
2022-06-16,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-16,2022-07-28,Croatia,HR,0,TESSy
2022-06-16,2022-07-28,Czechia,CZ,0,TESSy
2022-06-16,2022-07-28,Denmark,DK,0,EI
2022-06-16,2022-07-28,Estonia,EE,0,TESSy
2022-06-16,2022-07-28,Finland,FI,1,TESSy
2022-06-16,2022-07-28,France,FR,0,EI
2022-06-16,2022-07-28,Germany,DE,46,TESSy
2022-06-16,2022-07-28,Greece,EL,0,TESSy
2022-06-16,2022-07-28,Hungary,HU,0,TESSy
2022-06-16,2022-07-28,Iceland,IS,0,TESSy
2022-06-16,2022-07-28,Ireland,IE,1,TESSy
2022-06-16,2022-07-28,Italy,IT,10,TESSy
2022-06-16,2022-07-28,Latvia,LV,0,TESSy
2022-06-16,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-16,2022-07-28,Malta,MT,1,TESSy
2022-06-16,2022-07-28,Netherlands,NL,18,TESSy
2022-06-16,2022-07-28,Norway,NO,0,TESSy
2022-06-16,2022-07-28,Poland,PL,0,TESSy
2022-06-16,2022-07-28,Portugal,PT,0,EI
2022-06-16,2022-07-28,Romania,RO,1,TESSy
2022-06-16,2022-07-28,Slovakia,SK,0,TESSy
2022-06-16,2022-07-28,Slovenia,SI,0,TESSy
2022-06-16,2022-07-28,Spain,ES,184,EI
2022-06-16,2022-07-28,Sweden,SE,0,TESSy
2022-06-17,2022-07-28,Austria,AT,0,TESSy
2022-06-17,2022-07-28,Belgium,BE,4,TESSy
2022-06-17,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-17,2022-07-28,Croatia,HR,0,TESSy
2022-06-17,2022-07-28,Czechia,CZ,0,TESSy
2022-06-17,2022-07-28,Denmark,DK,0,EI
2022-06-17,2022-07-28,Estonia,EE,0,TESSy
2022-06-17,2022-07-28,Finland,FI,0,TESSy
2022-06-17,2022-07-28,France,FR,0,EI
2022-06-17,2022-07-28,Germany,DE,68,TESSy
2022-06-17,2022-07-28,Greece,EL,1,TESSy
2022-06-17,2022-07-28,Hungary,HU,0,TESSy
2022-06-17,2022-07-28,Iceland,IS,0,TESSy
2022-06-17,2022-07-28,Ireland,IE,1,TESSy
2022-06-17,2022-07-28,Italy,IT,9,TESSy
2022-06-17,2022-07-28,Latvia,LV,0,TESSy
2022-06-17,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-17,2022-07-28,Malta,MT,0,TESSy
2022-06-17,2022-07-28,Netherlands,NL,4,TESSy
2022-06-17,2022-07-28,Norway,NO,0,TESSy
2022-06-17,2022-07-28,Poland,PL,1,TESSy
2022-06-17,2022-07-28,Portugal,PT,0,EI
2022-06-17,2022-07-28,Romania,RO,0,TESSy
2022-06-17,2022-07-28,Slovakia,SK,0,TESSy
2022-06-17,2022-07-28,Slovenia,SI,0,TESSy
2022-06-17,2022-07-28,Spain,ES,0,EI
2022-06-17,2022-07-28,Sweden,SE,2,TESSy
2022-06-18,2022-07-28,Austria,AT,0,TESSy
2022-06-18,2022-07-28,Belgium,BE,1,TESSy
2022-06-18,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-18,2022-07-28,Croatia,HR,0,TESSy
2022-06-18,2022-07-28,Czechia,CZ,0,TESSy
2022-06-18,2022-07-28,Denmark,DK,0,EI
2022-06-18,2022-07-28,Estonia,EE,0,TESSy
2022-06-18,2022-07-28,Finland,FI,0,TESSy
2022-06-18,2022-07-28,France,FR,0,EI
2022-06-18,2022-07-28,Germany,DE,0,TESSy
2022-06-18,2022-07-28,Greece,EL,0,TESSy
2022-06-18,2022-07-28,Hungary,HU,1,TESSy
2022-06-18,2022-07-28,Iceland,IS,0,TESSy
2022-06-18,2022-07-28,Ireland,IE,0,TESSy
2022-06-18,2022-07-28,Italy,IT,1,TESSy
2022-06-18,2022-07-28,Latvia,LV,0,TESSy
2022-06-18,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-18,2022-07-28,Malta,MT,0,TESSy
2022-06-18,2022-07-28,Netherlands,NL,10,TESSy
2022-06-18,2022-07-28,Norway,NO,0,TESSy
2022-06-18,2022-07-28,Poland,PL,0,TESSy
2022-06-18,2022-07-28,Portugal,PT,0,EI
2022-06-18,2022-07-28,Romania,RO,0,TESSy
2022-06-18,2022-07-28,Slovakia,SK,0,TESSy
2022-06-18,2022-07-28,Slovenia,SI,0,TESSy
2022-06-18,2022-07-28,Spain,ES,0,EI
2022-06-18,2022-07-28,Sweden,SE,0,TESSy
2022-06-19,2022-07-28,Austria,AT,0,TESSy
2022-06-19,2022-07-28,Belgium,BE,0,TESSy
2022-06-19,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-19,2022-07-28,Croatia,HR,0,TESSy
2022-06-19,2022-07-28,Czechia,CZ,0,TESSy
2022-06-19,2022-07-28,Denmark,DK,0,EI
2022-06-19,2022-07-28,Estonia,EE,0,TESSy
2022-06-19,2022-07-28,Finland,FI,0,TESSy
2022-06-19,2022-07-28,France,FR,0,EI
2022-06-19,2022-07-28,Germany,DE,1,TESSy
2022-06-19,2022-07-28,Greece,EL,0,TESSy
2022-06-19,2022-07-28,Hungary,HU,1,TESSy
2022-06-19,2022-07-28,Iceland,IS,0,TESSy
2022-06-19,2022-07-28,Ireland,IE,0,TESSy
2022-06-19,2022-07-28,Italy,IT,0,TESSy
2022-06-19,2022-07-28,Latvia,LV,0,TESSy
2022-06-19,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-19,2022-07-28,Malta,MT,0,TESSy
2022-06-19,2022-07-28,Netherlands,NL,0,TESSy
2022-06-19,2022-07-28,Norway,NO,0,TESSy
2022-06-19,2022-07-28,Poland,PL,0,TESSy
2022-06-19,2022-07-28,Portugal,PT,0,EI
2022-06-19,2022-07-28,Romania,RO,0,TESSy
2022-06-19,2022-07-28,Slovakia,SK,0,TESSy
2022-06-19,2022-07-28,Slovenia,SI,0,TESSy
2022-06-19,2022-07-28,Spain,ES,0,EI
2022-06-19,2022-07-28,Sweden,SE,0,TESSy
2022-06-20,2022-07-28,Austria,AT,3,TESSy
2022-06-20,2022-07-28,Belgium,BE,9,TESSy
2022-06-20,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-20,2022-07-28,Croatia,HR,0,TESSy
2022-06-20,2022-07-28,Czechia,CZ,0,TESSy
2022-06-20,2022-07-28,Denmark,DK,3,EI
2022-06-20,2022-07-28,Estonia,EE,0,TESSy
2022-06-20,2022-07-28,Finland,FI,0,TESSy
2022-06-20,2022-07-28,France,FR,55,EI
2022-06-20,2022-07-28,Germany,DE,61,TESSy
2022-06-20,2022-07-28,Greece,EL,0,TESSy
2022-06-20,2022-07-28,Hungary,HU,3,TESSy
2022-06-20,2022-07-28,Iceland,IS,0,TESSy
2022-06-20,2022-07-28,Ireland,IE,2,TESSy
2022-06-20,2022-07-28,Italy,IT,11,TESSy
2022-06-20,2022-07-28,Latvia,LV,0,TESSy
2022-06-20,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-20,2022-07-28,Malta,MT,0,TESSy
2022-06-20,2022-07-28,Netherlands,NL,20,TESSy
2022-06-20,2022-07-28,Norway,NO,2,TESSy
2022-06-20,2022-07-28,Poland,PL,0,TESSy
2022-06-20,2022-07-28,Portugal,PT,56,EI
2022-06-20,2022-07-28,Romania,RO,0,TESSy
2022-06-20,2022-07-28,Slovakia,SK,0,TESSy
2022-06-20,2022-07-28,Slovenia,SI,0,TESSy
2022-06-20,2022-07-28,Spain,ES,23,EI
2022-06-20,2022-07-28,Sweden,SE,0,TESSy
2022-06-21,2022-07-28,Austria,AT,1,TESSy
2022-06-21,2022-07-28,Belgium,BE,3,TESSy
2022-06-21,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-21,2022-07-28,Croatia,HR,0,TESSy
2022-06-21,2022-07-28,Czechia,CZ,0,TESSy
2022-06-21,2022-07-28,Denmark,DK,0,EI
2022-06-21,2022-07-28,Estonia,EE,0,TESSy
2022-06-21,2022-07-28,Finland,FI,1,TESSy
2022-06-21,2022-07-28,France,FR,97,EI
2022-06-21,2022-07-28,Germany,DE,52,TESSy
2022-06-21,2022-07-28,Greece,EL,1,TESSy
2022-06-21,2022-07-28,Hungary,HU,1,TESSy
2022-06-21,2022-07-28,Iceland,IS,0,TESSy
2022-06-21,2022-07-28,Ireland,IE,4,TESSy
2022-06-21,2022-07-28,Italy,IT,23,TESSy
2022-06-21,2022-07-28,Latvia,LV,0,TESSy
2022-06-21,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-21,2022-07-28,Malta,MT,1,TESSy
2022-06-21,2022-07-28,Netherlands,NL,15,TESSy
2022-06-21,2022-07-28,Norway,NO,0,TESSy
2022-06-21,2022-07-28,Poland,PL,2,TESSy
2022-06-21,2022-07-28,Portugal,PT,7,EI
2022-06-21,2022-07-28,Romania,RO,1,TESSy
2022-06-21,2022-07-28,Slovakia,SK,0,TESSy
2022-06-21,2022-07-28,Slovenia,SI,1,TESSy
2022-06-21,2022-07-28,Spain,ES,0,EI
2022-06-21,2022-07-28,Sweden,SE,0,TESSy
2022-06-22,2022-07-28,Austria,AT,3,TESSy
2022-06-22,2022-07-28,Belgium,BE,6,TESSy
2022-06-22,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-22,2022-07-28,Croatia,HR,0,TESSy
2022-06-22,2022-07-28,Czechia,CZ,0,TESSy
2022-06-22,2022-07-28,Denmark,DK,3,EI
2022-06-22,2022-07-28,Estonia,EE,0,TESSy
2022-06-22,2022-07-28,Finland,FI,0,TESSy
2022-06-22,2022-07-28,France,FR,0,EI
2022-06-22,2022-07-28,Germany,DE,76,TESSy
2022-06-22,2022-07-28,Greece,EL,0,TESSy
2022-06-22,2022-07-28,Hungary,HU,1,TESSy
2022-06-22,2022-07-28,Iceland,IS,0,TESSy
2022-06-22,2022-07-28,Ireland,IE,3,TESSy
2022-06-22,2022-07-28,Italy,IT,18,TESSy
2022-06-22,2022-07-28,Latvia,LV,0,TESSy
2022-06-22,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-22,2022-07-28,Malta,MT,1,TESSy
2022-06-22,2022-07-28,Netherlands,NL,22,TESSy
2022-06-22,2022-07-28,Norway,NO,1,TESSy
2022-06-22,2022-07-28,Poland,PL,0,TESSy
2022-06-22,2022-07-28,Portugal,PT,13,EI
2022-06-22,2022-07-28,Romania,RO,0,TESSy
2022-06-22,2022-07-28,Slovakia,SK,0,TESSy
2022-06-22,2022-07-28,Slovenia,SI,0,TESSy
2022-06-22,2022-07-28,Spain,ES,0,EI
2022-06-22,2022-07-28,Sweden,SE,3,TESSy
2022-06-23,2022-07-28,Austria,AT,1,TESSy
2022-06-23,2022-07-28,Belgium,BE,12,TESSy
2022-06-23,2022-07-28,Bulgaria,BG,1,TESSy
2022-06-23,2022-07-28,Croatia,HR,1,TESSy
2022-06-23,2022-07-28,Czechia,CZ,1,TESSy
2022-06-23,2022-07-28,Denmark,DK,0,EI
2022-06-23,2022-07-28,Estonia,EE,0,TESSy
2022-06-23,2022-07-28,Finland,FI,0,TESSy
2022-06-23,2022-07-28,France,FR,53,EI
2022-06-23,2022-07-28,Germany,DE,89,TESSy
2022-06-23,2022-07-28,Greece,EL,0,TESSy
2022-06-23,2022-07-28,Hungary,HU,2,TESSy
2022-06-23,2022-07-28,Iceland,IS,0,TESSy
2022-06-23,2022-07-28,Ireland,IE,3,TESSy
2022-06-23,2022-07-28,Italy,IT,8,TESSy
2022-06-23,2022-07-28,Latvia,LV,0,TESSy
2022-06-23,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-23,2022-07-28,Malta,MT,0,TESSy
2022-06-23,2022-07-28,Netherlands,NL,14,TESSy
2022-06-23,2022-07-28,Norway,NO,4,TESSy
2022-06-23,2022-07-28,Poland,PL,0,TESSy
2022-06-23,2022-07-28,Portugal,PT,0,EI
2022-06-23,2022-07-28,Romania,RO,1,TESSy
2022-06-23,2022-07-28,Slovakia,SK,0,TESSy
2022-06-23,2022-07-28,Slovenia,SI,1,TESSy
2022-06-23,2022-07-28,Spain,ES,0,EI
2022-06-23,2022-07-28,Sweden,SE,2,TESSy
2022-06-24,2022-07-28,Austria,AT,1,TESSy
2022-06-24,2022-07-28,Belgium,BE,3,TESSy
2022-06-24,2022-07-28,Bulgaria,BG,1,TESSy
2022-06-24,2022-07-28,Croatia,HR,0,TESSy
2022-06-24,2022-07-28,Czechia,CZ,0,TESSy
2022-06-24,2022-07-28,Denmark,DK,0,EI
2022-06-24,2022-07-28,Estonia,EE,0,TESSy
2022-06-24,2022-07-28,Finland,FI,0,TESSy
2022-06-24,2022-07-28,France,FR,0,EI
2022-06-24,2022-07-28,Germany,DE,87,TESSy
2022-06-24,2022-07-28,Greece,EL,1,TESSy
2022-06-24,2022-07-28,Hungary,HU,1,TESSy
2022-06-24,2022-07-28,Iceland,IS,0,TESSy
2022-06-24,2022-07-28,Ireland,IE,3,TESSy
2022-06-24,2022-07-28,Italy,IT,24,TESSy
2022-06-24,2022-07-28,Latvia,LV,0,TESSy
2022-06-24,2022-07-28,Luxembourg,LU,2,TESSy
2022-06-24,2022-07-28,Malta,MT,0,TESSy
2022-06-24,2022-07-28,Netherlands,NL,27,TESSy
2022-06-24,2022-07-28,Norway,NO,0,TESSy
2022-06-24,2022-07-28,Poland,PL,0,TESSy
2022-06-24,2022-07-28,Portugal,PT,31,EI
2022-06-24,2022-07-28,Romania,RO,0,TESSy
2022-06-24,2022-07-28,Slovakia,SK,0,TESSy
2022-06-24,2022-07-28,Slovenia,SI,0,TESSy
2022-06-24,2022-07-28,Spain,ES,216,EI
2022-06-24,2022-07-28,Sweden,SE,1,TESSy
2022-06-25,2022-07-28,Austria,AT,0,TESSy
2022-06-25,2022-07-28,Belgium,BE,0,TESSy
2022-06-25,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-25,2022-07-28,Croatia,HR,0,TESSy
2022-06-25,2022-07-28,Czechia,CZ,0,TESSy
2022-06-25,2022-07-28,Denmark,DK,0,EI
2022-06-25,2022-07-28,Estonia,EE,0,TESSy
2022-06-25,2022-07-28,Finland,FI,0,TESSy
2022-06-25,2022-07-28,France,FR,0,EI
2022-06-25,2022-07-28,Germany,DE,3,TESSy
2022-06-25,2022-07-28,Greece,EL,1,TESSy
2022-06-25,2022-07-28,Hungary,HU,2,TESSy
2022-06-25,2022-07-28,Iceland,IS,0,TESSy
2022-06-25,2022-07-28,Ireland,IE,0,TESSy
2022-06-25,2022-07-28,Italy,IT,4,TESSy
2022-06-25,2022-07-28,Latvia,LV,0,TESSy
2022-06-25,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-25,2022-07-28,Malta,MT,0,TESSy
2022-06-25,2022-07-28,Netherlands,NL,5,TESSy
2022-06-25,2022-07-28,Norway,NO,0,TESSy
2022-06-25,2022-07-28,Poland,PL,1,TESSy
2022-06-25,2022-07-28,Portugal,PT,0,EI
2022-06-25,2022-07-28,Romania,RO,1,TESSy
2022-06-25,2022-07-28,Slovakia,SK,0,TESSy
2022-06-25,2022-07-28,Slovenia,SI,0,TESSy
2022-06-25,2022-07-28,Spain,ES,0,EI
2022-06-25,2022-07-28,Sweden,SE,0,TESSy
2022-06-26,2022-07-28,Austria,AT,0,TESSy
2022-06-26,2022-07-28,Belgium,BE,0,TESSy
2022-06-26,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-26,2022-07-28,Croatia,HR,0,TESSy
2022-06-26,2022-07-28,Czechia,CZ,0,TESSy
2022-06-26,2022-07-28,Denmark,DK,0,EI
2022-06-26,2022-07-28,Estonia,EE,0,TESSy
2022-06-26,2022-07-28,Finland,FI,0,TESSy
2022-06-26,2022-07-28,France,FR,0,EI
2022-06-26,2022-07-28,Germany,DE,0,TESSy
2022-06-26,2022-07-28,Greece,EL,0,TESSy
2022-06-26,2022-07-28,Hungary,HU,3,TESSy
2022-06-26,2022-07-28,Iceland,IS,0,TESSy
2022-06-26,2022-07-28,Ireland,IE,0,TESSy
2022-06-26,2022-07-28,Italy,IT,1,TESSy
2022-06-26,2022-07-28,Latvia,LV,0,TESSy
2022-06-26,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-26,2022-07-28,Malta,MT,0,TESSy
2022-06-26,2022-07-28,Netherlands,NL,5,TESSy
2022-06-26,2022-07-28,Norway,NO,0,TESSy
2022-06-26,2022-07-28,Poland,PL,0,TESSy
2022-06-26,2022-07-28,Portugal,PT,0,EI
2022-06-26,2022-07-28,Romania,RO,0,TESSy
2022-06-26,2022-07-28,Slovakia,SK,0,TESSy
2022-06-26,2022-07-28,Slovenia,SI,0,TESSy
2022-06-26,2022-07-28,Spain,ES,0,EI
2022-06-26,2022-07-28,Sweden,SE,0,TESSy
2022-06-27,2022-07-28,Austria,AT,8,TESSy
2022-06-27,2022-07-28,Belgium,BE,20,TESSy
2022-06-27,2022-07-28,Bulgaria,BG,1,TESSy
2022-06-27,2022-07-28,Croatia,HR,0,TESSy
2022-06-27,2022-07-28,Czechia,CZ,1,TESSy
2022-06-27,2022-07-28,Denmark,DK,3,EI
2022-06-27,2022-07-28,Estonia,EE,0,TESSy
2022-06-27,2022-07-28,Finland,FI,0,TESSy
2022-06-27,2022-07-28,France,FR,0,EI
2022-06-27,2022-07-28,Germany,DE,68,TESSy
