time_stamp,snap_shot,State,Abbr,Cases,Range
2022-07-26,2022-07-27 15 52 48,Nevada,NV,11,1 to 2
2022-07-26,2022-07-27 15 52 48,New Hampshire,NH,6,1 to 2
2022-07-26,2022-07-27 15 52 48,New Jersey,NJ,89,1 to 2
2022-07-26,2022-07-27 15 52 48,New Mexico,NM,7,1 to 2
2022-07-26,2022-07-27 15 52 48,New York,NY,900,1 to 2
2022-07-26,2022-07-27 15 52 48,North Carolina,NC,38,1 to 2
2022-07-26,2022-07-27 15 52 48,North Dakota,ND,1,1 to 2
2022-07-26,2022-07-27 15 52 48,Ohio,OH,17,1 to 2
2022-07-26,2022-07-27 15 52 48,Oklahoma,OK,8,1 to 2
2022-07-26,2022-07-27 15 52 48,Oregon,OR,40,1 to 2
2022-07-26,2022-07-27 15 52 48,Pennsylvania,PA,95,1 to 2
2022-07-26,2022-07-27 15 52 48,Puerto Rico,PR,10,1 to 2
2022-07-26,2022-07-27 15 52 48,Rhode Island,RI,13,1 to 2
2022-07-26,2022-07-27 15 52 48,South Carolina,SC,12,1 to 2
2022-07-26,2022-07-27 15 52 48,South Dakota,SD,1,1 to 2
2022-07-26,2022-07-27 15 52 48,Tennessee,TN,20,1 to 2
2022-07-26,2022-07-27 15 52 48,Texas,TX,223,1 to 2
2022-07-26,2022-07-27 15 52 48,Utah,UT,22,1 to 2
2022-07-26,2022-07-27 15 52 48,Virginia,VA,40,1 to 2
2022-07-26,2022-07-27 15 52 48,Washington,WA,69,1 to 2
2022-07-26,2022-07-27 15 52 48,West Virginia,WV,1,1 to 2
2022-07-26,2022-07-27 15 52 48,Wisconsin,WI,12,1 to 2
2022-07-26,2022-07-27 15 52 48,Non-US Resident,Non-US Resident,3,1 to 2
2022-07-08,2022-07-09 23 20 22,Arizona,AZ,3,1 to 2
2022-07-08,2022-07-09 23 20 22,Arkansas,AR,1,1 to 2
2022-07-08,2022-07-09 23 20 22,California,CA,136,1 to 2
2022-07-08,2022-07-09 23 20 22,Colorado,CO,9,1 to 2
2022-07-08,2022-07-09 23 20 22,Connecticut,CT,1,1 to 2
2022-07-08,2022-07-09 23 20 22,District of Columbia,DC,60,1 to 2
2022-07-08,2022-07-09 23 20 22,Florida,FL,72,1 to 2
2022-07-08,2022-07-09 23 20 22,Georgia,GA,19,1 to 2
2022-07-08,2022-07-09 23 20 22,Hawaii,HI,6,1 to 2
2022-07-08,2022-07-09 23 20 22,Idaho,ID,1,1 to 2
2022-07-08,2022-07-09 23 20 22,Illinois,IL,91,1 to 2
2022-07-08,2022-07-09 23 20 22,Indiana,IN,5,1 to 2
2022-07-08,2022-07-09 23 20 22,Iowa,IA,1,1 to 2
2022-07-08,2022-07-09 23 20 22,Kentucky,KY,2,1 to 2
2022-07-08,2022-07-09 23 20 22,Maryland,MD,14,1 to 2
2022-07-08,2022-07-09 23 20 22,Massachusetts,MA,30,1 to 2
2022-07-08,2022-07-09 23 20 22,Michigan,MI,2,1 to 2
2022-07-08,2022-07-09 23 20 22,Minnesota,MN,8,1 to 2
2022-07-08,2022-07-09 23 20 22,Missouri,MO,3,1 to 2
2022-07-08,2022-07-09 23 20 22,Nebraska,NE,1,1 to 2
2022-07-08,2022-07-09 23 20 22,Nevada,NV,4,1 to 2
2022-07-08,2022-07-09 23 20 22,New Hampshire,NH,1,1 to 2
2022-07-08,2022-07-09 23 20 22,New Jersey,NJ,8,1 to 2
2022-07-08,2022-07-09 23 20 22,New York,NY,131,1 to 2
2022-07-08,2022-07-09 23 20 22,North Carolina,NC,3,1 to 2
2022-07-08,2022-07-09 23 20 22,Ohio,OH,3,1 to 2
2022-07-08,2022-07-09 23 20 22,Oklahoma,OK,2,1 to 2
2022-07-08,2022-07-09 23 20 22,Oregon,OR,5,1 to 2
2022-07-08,2022-07-09 23 20 22,Pennsylvania,PA,16,1 to 2
2022-07-08,2022-07-09 23 20 22,Puerto Rico,PR,1,1 to 2
2022-07-08,2022-07-09 23 20 22,Rhode Island,RI,1,1 to 2
2022-07-08,2022-07-09 23 20 22,Texas,TX,23,1 to 2
2022-07-08,2022-07-09 23 20 22,Utah,UT,6,1 to 2
2022-07-08,2022-07-09 23 20 22,Virginia,VA,17,1 to 2
2022-07-08,2022-07-09 23 20 22,Washington,WA,10,1 to 2
2022-07-08,2022-07-09 23 20 22,Wisconsin,WI,1,1 to 2
2022-07-08,2022-07-09 23 20 22,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,3,1 to 2
2022-06-30,2022-06-30 23 10 54,Arizona,AZ,1,1 to 2
2022-06-30,2022-06-30 23 10 54,California,CA,66,1 to 2
2022-06-30,2022-06-30 23 10 54,Colorado,CO,7,1 to 2
2022-06-30,2022-06-30 23 10 54,District of Columbia,DC,20,1 to 2
2022-06-30,2022-06-30 23 10 54,Florida,FL,27,1 to 2
2022-06-30,2022-06-30 23 10 54,Georgia,GA,7,1 to 2
2022-06-30,2022-06-30 23 10 54,Hawaii,HI,6,1 to 2
2022-06-30,2022-06-30 23 10 54,Illinois,IL,45,1 to 2
2022-06-30,2022-06-30 23 10 54,Indiana,IN,2,1 to 2
2022-06-30,2022-06-30 23 10 54,Kentucky,KY,1,1 to 2
2022-06-30,2022-06-30 23 10 54,Maryland,MD,5,1 to 2
2022-06-30,2022-06-30 23 10 54,Massachusetts,MA,13,1 to 2
2022-06-30,2022-06-30 23 10 54,Minnesota,MN,2,1 to 2
2022-06-30,2022-06-30 23 10 54,Missouri,MO,2,1 to 2
2022-06-30,2022-06-30 23 10 54,Nebraska,NE,1,1 to 2
2022-06-30,2022-06-30 23 10 54,Nevada,NV,2,1 to 2
2022-06-30,2022-06-30 23 10 54,New Jersey,NJ,2,1 to 2
2022-06-30,2022-06-30 23 10 54,New York,NY,63,1 to 2
2022-06-30,2022-06-30 23 10 54,North Carolina,NC,2,1 to 2
2022-06-30,2022-06-30 23 10 54,Ohio,OH,2,1 to 2
2022-06-30,2022-06-30 23 10 54,Oklahoma,OK,2,1 to 2
2022-06-30,2022-06-30 23 10 54,Oregon,OR,1,1 to 2
2022-06-30,2022-06-30 23 10 54,Pennsylvania,PA,4,1 to 2
2022-06-30,2022-06-30 23 10 54,Rhode Island,RI,1,1 to 2
2022-06-30,2022-06-30 23 10 54,Texas,TX,7,1 to 2
2022-06-30,2022-06-30 23 10 54,Utah,UT,4,1 to 2
2022-06-30,2022-06-30 23 10 54,Virginia,VA,3,1 to 2
2022-06-30,2022-06-30 23 10 54,Washington,WA,6,1 to 2
2022-06-30,2022-06-30 23 10 54,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,2,1 to 2
2022-06-17,2022-06-17 23 37 17,Arizona,AZ,1,1 to 2
2022-06-17,2022-06-17 23 37 17,California,CA,21,1 to 2
2022-06-17,2022-06-17 23 37 17,Colorado,CO,4,1 to 2
2022-06-17,2022-06-17 23 37 17,District of Columbia,DC,4,1 to 2
2022-06-17,2022-06-17 23 37 17,Florida,FL,9,1 to 2
2022-06-17,2022-06-17 23 37 17,Georgia,GA,3,1 to 2
2022-06-17,2022-06-17 23 37 17,Hawaii,HI,5,1 to 2
2022-06-17,2022-06-17 23 37 17,Illinois,IL,13,1 to 2
2022-06-17,2022-06-17 23 37 17,Massachusetts,MA,7,1 to 2
2022-06-17,2022-06-17 23 37 17,Maryland,MD,1,1 to 2
2022-06-17,2022-06-17 23 37 17,Nevada,NV,1,1 to 2
2022-06-17,2022-06-17 23 37 17,New York,NY,17,1 to 2
2022-06-17,2022-06-17 23 37 17,Ohio,OH,1,1 to 2
2022-06-17,2022-06-17 23 37 17,Oklahoma,OK,1,1 to 2
2022-06-17,2022-06-17 23 37 17,Oregon,OR,1,1 to 2
2022-06-17,2022-06-17 23 37 17,Pennsylvania,PA,2,1 to 2
2022-06-17,2022-06-17 23 37 17,Rhode Island,RI,1,1 to 2
2022-06-17,2022-06-17 23 37 17,Texas,TX,2,1 to 2
2022-06-17,2022-06-17 23 37 17,Utah,UT,2,1 to 2
2022-06-17,2022-06-17 23 37 17,Virginia,VA,1,1 to 2
2022-06-17,2022-06-17 23 37 17,Washington,WA,2,1 to 2
2022-06-17,2022-06-17 23 37 17,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Arizona,AZ,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Arkansas,AR,1,1 to 2
2022-07-01,2022-07-02 22 08 52,California,CA,111,1 to 2
2022-07-01,2022-07-02 22 08 52,Colorado,CO,7,1 to 2
2022-07-01,2022-07-02 22 08 52,Connecticut,CT,1,1 to 2
2022-07-01,2022-07-02 22 08 52,District of Columbia,DC,53,1 to 2
2022-07-01,2022-07-02 22 08 52,Florida,FL,64,1 to 2
2022-07-01,2022-07-02 22 08 52,Georgia,GA,13,1 to 2
2022-07-01,2022-07-02 22 08 52,Hawaii,HI,6,1 to 2
2022-07-01,2022-07-02 22 08 52,Illinois,IL,62,1 to 2
2022-07-01,2022-07-02 22 08 52,Indiana,IN,5,1 to 2
2022-07-01,2022-07-02 22 08 52,Iowa,IA,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Kentucky,KY,2,1 to 2
2022-07-01,2022-07-02 22 08 52,Maryland,MD,9,1 to 2
2022-07-01,2022-07-02 22 08 52,Massachusetts,MA,29,1 to 2
2022-07-01,2022-07-02 22 08 52,Michigan,MI,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Minnesota,MN,6,1 to 2
2022-07-01,2022-07-02 22 08 52,Missouri,MO,3,1 to 2
2022-07-01,2022-07-02 22 08 52,Nebraska,NE,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Nevada,NV,2,1 to 2
2022-07-01,2022-07-02 22 08 52,New Hampshire,NH,1,1 to 2
2022-07-01,2022-07-02 22 08 52,New Jersey,NJ,7,1 to 2
2022-07-01,2022-07-02 22 08 52,New York,NY,96,1 to 2
2022-07-01,2022-07-02 22 08 52,North Carolina,NC,2,1 to 2
2022-07-01,2022-07-02 22 08 52,Ohio,OH,3,1 to 2
2022-07-01,2022-07-02 22 08 52,Oklahoma,OK,2,1 to 2
2022-07-01,2022-07-02 22 08 52,Oregon,OR,3,1 to 2
2022-07-01,2022-07-02 22 08 52,Pennsylvania,PA,17,1 to 2
2022-07-01,2022-07-02 22 08 52,Puerto Rico,PR,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Rhode Island,RI,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Texas,TX,20,1 to 2
2022-07-01,2022-07-02 22 08 52,Utah,UT,5,1 to 2
2022-07-01,2022-07-02 22 08 52,Virginia,VA,13,1 to 2
2022-07-01,2022-07-02 22 08 52,Washington,WA,7,1 to 2
2022-07-01,2022-07-02 22 08 52,Wisconsin,WI,1,1 to 2
2022-07-01,2022-07-02 22 08 52,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,3,1 to 2
